"","Alp89Jou.txt","Ama14Int.txt","And05Reg.txt","Ara14Eco.txt","Arr12Reg.txt","Bat01Urb.txt","Ben07Com.txt","Ber12Cit.txt","Bla03Jou.txt","Bos08Reg.txt","Bra99Jou.txt","Bre00Cyb.txt","Bre15Int.txt","Cam90Jou.txt","Cie16Mis.txt","Cra05Con.txt","Del04Con.txt","Del13Eur.txt","Dim09Urb.txt","Eec04The.txt","Ett87Env.txt","Ezz15Rev.txt","Faz15Jou.txt","Gab11Jou.txt","Gab99Qua.txt","Gan06Eco.txt","Gan13Eco.txt","Gie10Jou.txt","Gon10Jou.txt","Gue95Urb.txt","Gul12Age.txt","Hol10Nat.txt","Ign15Dis.txt","Iye13Eur.txt","Kam90Jou.txt","Knu01Ame.txt","Kru96Jou.txt","Kum14Jou.txt","LeG08Emp.txt","Li_16Wor.txt","Luc14Eco.txt","Mal80Env.txt","Man16Reg.txt","Mir86Urb.txt","Mod15Qua.txt","Mor13Tex.txt","Mor13Tow.txt","Nau03Jou.txt","Nis08Jou.txt","Oka79Reg.txt","Par83Jou.txt","Par85Jou.txt","Pen10Phy.txt","Pop74Sov.txt","Pum15Cyb.txt","Ros80Jou.txt","Roz11Ame.txt","Sch12Reg.txt","She12Com.txt","Son02Urb.txt","Soo05Reg.txt","Soo07Urb.txt","Sua80Jou.txt","Ven13Oec.txt","XuZ09Urb.txt","Ziq16Asi.txt"
"apply",0.000447828034034931,0,0,0,0.000447828034034931,0,0,0.000983284169124877,0.000223914017017465,0.000983284169124877,0.000223914017017465,0.000491642084562439,0,0,0.000223914017017465,0,0.000223914017017465,0,0,0.000491642084562439,0,0,0.000671742051052396,0,0.000223914017017465,0.000983284169124877,0,0,0,0,0.000671742051052396,0.000491642084562439,0,0,0,0,0,0.000491642084562439,0,0.000491642084562439,0.000447828034034931,0,0,0,0.000447828034034931,0,0.000447828034034931,0,0.000671742051052396,0,0.000223914017017465,0,0,0,0,0,0.000671742051052396,0,0,0.000491642084562439,0.000223914017017465,0,0,0,0.000223914017017465,0
"applying",0.000233100233100233,0,0,0,0.000233100233100233,0,0.000233100233100233,0,0.000699300699300699,0.000381315538608198,0.000466200466200466,0.000190657769304099,0,0,0,0,0.000233100233100233,0.000190657769304099,0,0,0,0,0,0,0,0,0,0,0.000466200466200466,0,0.000466200466200466,0,0,0,0,0,0,0,0,0.000190657769304099,0,0,0,0.000190657769304099,0,0,0.000233100233100233,0,0.000699300699300699,0,0,0,0,0,0.000233100233100233,0.000190657769304099,0.000233100233100233,0,0,0,0,0,0.000699300699300699,0.000190657769304099,0.000233100233100233,0
"approached",0.000180701120346946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180701120346946,0,0,0,0,0,0,0,0,0,0.000361402240693892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"appropriate",0.00133368898372899,0,0.00133368898372899,0,0,0.0034965034965035,0.000266737796745799,0.000699300699300699,0.000266737796745799,0.0020979020979021,0,0,0,0.0020979020979021,0,0.0013986013986014,0,0,0,0.0013986013986014,0.000266737796745799,0,0.0010669511869832,0,0,0,0,0,0,0,0.0010669511869832,0,0.000266737796745799,0.000699300699300699,0,0,0.000533475593491598,0,0.00160042678047479,0.000699300699300699,0,0.0020979020979021,0,0.000699300699300699,0,0,0,0.000699300699300699,0,0.0020979020979021,0,0,0,0,0,0.0013986013986014,0,0.000699300699300699,0,0,0.000533475593491598,0.000699300699300699,0,0.000699300699300699,0.000533475593491598,0
"approximately",0.000929368029739777,0,0,0.000773395204949729,0,0,0.00371747211895911,0,0.000929368029739777,0.000773395204949729,0.00185873605947955,0,0,0.00154679040989946,0,0,0,0,0,0.00154679040989946,0,0,0,0,0.000929368029739777,0,0.00278810408921933,0.000773395204949729,0.000929368029739777,0,0,0.0162412993039443,0.00185873605947955,0,0,0.00154679040989946,0.00185873605947955,0,0,0,0,0,0,0,0,0.000773395204949729,0,0.00232018561484919,0.00464684014869888,0,0.00185873605947955,0.000773395204949729,0.00464684014869888,0,0,0.00154679040989946,0.00278810408921933,0,0.000929368029739777,0,0.00278810408921933,0.000773395204949729,0,0,0.00278810408921933,0
"area",0.000979671809943669,0.000582072176949942,0.0014695077149155,0.000873108265424913,0.00122458976242959,0.00611175785797439,0,0.00145518044237485,0.00538819495469018,0.000582072176949942,0,0,0.00416360519226059,0.00320139697322468,0,0.00174621653084983,0.000489835904971834,0.000873108265424913,0,0.00174621653084983,0.000489835904971834,0.00116414435389988,0.000734753857457752,0.000291036088474971,0,0.000291036088474971,0,0.00116414435389988,0.000489835904971834,0,0.00122458976242959,0.010477299185099,0.00318393338231692,0.000291036088474971,0.000244917952485917,0,0.000979671809943669,0.00116414435389988,0.00195934361988734,0.00640279394644936,0.000489835904971834,0.000291036088474971,0.000489835904971834,0,0.000244917952485917,0.000291036088474971,0.000489835904971834,0.000291036088474971,0,0,0.00318393338231692,0.000873108265424913,0.00171442566740142,0,0.000489835904971834,0.00174621653084983,0.0071026206220916,0.000291036088474971,0.00244917952485917,0.00116414435389988,0.0014695077149155,0,0.00122458976242959,0.000873108265424913,0.00171442566740142,0.000873108265424913
"areas",0.0029585798816568,0,0.000887573964497041,0.00167000668002672,0.00118343195266272,0.00367401469605878,0.000591715976331361,0.00467601870407482,0.0121301775147929,0.000334001336005344,0.00118343195266272,0.000334001336005344,0.0144970414201183,0.00200400801603206,0,0.00400801603206413,0.00236686390532544,0.000334001336005344,0.000887573964497041,0.00200400801603206,0.00118343195266272,0.00267201068804275,0.00207100591715976,0.000334001336005344,0.00029585798816568,0.000334001336005344,0,0.00100200400801603,0.0029585798816568,0.000334001336005344,0.00118343195266272,0.00701402805611222,0.0106508875739645,0.00701402805611222,0.000591715976331361,0.000668002672010688,0.00236686390532544,0.00133600534402138,0.00562130177514793,0.00100200400801603,0.00473372781065089,0.00100200400801603,0.00029585798816568,0,0.000591715976331361,0.000668002672010688,0.00325443786982249,0.00167000668002672,0.00029585798816568,0,0.00414201183431953,0.00100200400801603,0.000887573964497041,0,0.0029585798816568,0.00133600534402138,0.00769230769230769,0.00100200400801603,0.00828402366863905,0.00334001336005344,0.00029585798816568,0.00100200400801603,0.00118343195266272,0.00200400801603206,0.00236686390532544,0
"arising",0.000611620795107034,0,0,0,0,0,0,0,0.00122324159021407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840100812097452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"assured",0.000236742424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asymptotically",0.000299222022740874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012442969722107,0,0,0,0.0012442969722107,0.000598444045481747,0.000414765657403567,0,0,0,0,0,0,0,0,0.000299222022740874,0,0,0,0.000299222022740874,0,0,0,0,0,0,0.000414765657403567,0,0,0.000897666068222621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"attempt",0.0016273393002441,0,0,0,0.00081366965012205,0,0,0.000447227191413238,0,0,0,0,0,0.000894454382826476,0,0.000447227191413238,0.00081366965012205,0,0,0.000447227191413238,0,0.000447227191413238,0,0,0,0,0,0,0,0,0.00081366965012205,0.000894454382826476,0.00081366965012205,0,0,0.00178890876565295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016273393002441,0,0,0,0,0.000447227191413238,0.00081366965012205,0,0,0,0,0,0,0.000447227191413238,0,0
"availability",0.000485672656629432,0,0,0,0,0,0,0,0,0.0001933114247052,0,0,0,0,0,0,0,0.0001933114247052,0,0.000966557123526,0,0,0,0.0001933114247052,0,0,0,0,0,0,0.000485672656629432,0,0,0.0001933114247052,0,0,0,0,0,0.0001933114247052,0,0,0.000971345313258863,0.0001933114247052,0,0,0,0,0,0,0,0.0003866228494104,0,0,0,0.0001933114247052,0,0.0001933114247052,0.0014570179698883,0,0,0,0,0,0.000971345313258863,0
"available",0.000586854460093897,0,0.000586854460093897,0,0.000586854460093897,0.000194099378881988,0,0,0,0.000194099378881988,0,0.000194099378881988,0.00117370892018779,0.000194099378881988,0.000586854460093897,0.000388198757763975,0,0.000194099378881988,0,0.000970496894409938,0,0,0.000586854460093897,0,0,0.000194099378881988,0.00117370892018779,0,0.000586854460093897,0.000582298136645963,0,0.000194099378881988,0.00234741784037559,0,0.00234741784037559,0,0,0,0.00117370892018779,0.000582298136645963,0,0.000194099378881988,0,0.00077639751552795,0,0,0,0.000194099378881988,0.00117370892018779,0,0.00117370892018779,0.000582298136645963,0,0,0.00117370892018779,0.000388198757763975,0.00176056338028169,0.000388198757763975,0,0.000194099378881988,0.00821596244131455,0,0.000586854460093897,0,0.00117370892018779,0
"average",0.00145348837209302,0,0.00363372093023256,0.000260078023407022,0.0065406976744186,0.00130039011703511,0.000726744186046512,0.00104031209362809,0.0116279069767442,0.00338101430429129,0.00799418604651163,0.00208062418725618,0.00290697674418605,0.000260078023407022,0.00436046511627907,0,0.00726744186046512,0.00182054616384915,0.00436046511627907,0.00260078023407022,0.00218023255813953,0.000260078023407022,0.000726744186046512,0.000520156046814044,0.00218023255813953,0.000520156046814044,0.000726744186046512,0.00156046814044213,0.0130813953488372,0,0,0.00364109232769831,0.0167151162790698,0,0,0,0.00145348837209302,0.00208062418725618,0.0159883720930233,0.00104031209362809,0,0.000520156046814044,0.00145348837209302,0,0,0.0132639791937581,0.00218023255813953,0.00338101430429129,0,0,0.00218023255813953,0,0.00508720930232558,0,0.00436046511627907,0,0.00145348837209302,0.000520156046814044,0.00508720930232558,0.000260078023407022,0.00508720930232558,0.00104031209362809,0,0.000780234070221066,0.0232558139534884,0
"avoids",0.000329055610398157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"based",0.002234280242579,0.00233463035019455,0.000957548675390999,0.00194552529182879,0.000957548675390999,0.00856031128404669,0.003511011809767,0.000778210116731518,0.004149377593361,0.0046692607003891,0.001595914458985,0,0.002872646026173,0.00155642023346304,0.001276731567188,0.00194552529182879,0.001595914458985,0.00155642023346304,0.000638365783593999,0.000389105058365759,0,0.000778210116731518,0.002234280242579,0.00233463035019455,0,0.00194552529182879,0,0,0.000638365783593999,0.000389105058365759,0.002234280242579,0.000389105058365759,0.004468560485158,0.00272373540856031,0,0.00272373540856031,0.000319182891797,0.00194552529182879,0.000319182891797,0.00311284046692607,0.000957548675390999,0.000389105058365759,0,0.000389105058365759,0.001276731567188,0.00194552529182879,0.00766038940312799,0.00155642023346304,0.004468560485158,0.00116731517509728,0.00638365783593999,0.0066147859922179,0,0.000389105058365759,0.000638365783593999,0,0.00319182891797,0.00116731517509728,0.003511011809767,0.00194552529182879,0.001276731567188,0,0.000319182891797,0.00116731517509728,0.004468560485158,0.000389105058365759
"behavior",0.000542299349240781,0,0,0.00134589502018843,0.00027114967462039,0,0.000813449023861171,0.000897263346792284,0.00027114967462039,0,0.000813449023861171,0,0,0,0,0,0,0,0,0.000448631673396142,0,0.000897263346792284,0.000542299349240781,0,0,0,0.00027114967462039,0,0.00298264642082429,0,0.000542299349240781,0,0.000542299349240781,0,0,0,0.00027114967462039,0.000897263346792284,0,0,0,0,0.00027114967462039,0,0,0.000448631673396142,0,0,0.00162689804772234,0,0.00027114967462039,0,0,0,0,0.00134589502018843,0.00108459869848156,0,0,0,0,0,0,0,0,0
"belong",0.000333889816360601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196656833824975,0,0.00147492625368732,0,0,0.0013355592654424,0,0.000333889816360601,0,0,0,0.000333889816360601,0,0,0,0,0,0,0,0,0,0,0.000491642084562439,0.000333889816360601,0,0,0,0.0010016694490818,0,0.000333889816360601,0,0,0,0,0,0,0,0,0
"best",0.000474608448030375,0,0.00237304224015187,0,0.000474608448030375,0.00101936799184506,0.00142382534409112,0.00203873598369011,0,0.00101936799184506,0.00094921689606075,0,0,0.00101936799184506,0.0018984337921215,0,0.00284765068818225,0.00101936799184506,0,0.00101936799184506,0,0,0.00522069292833412,0.00203873598369011,0,0.00101936799184506,0,0,0.000474608448030375,0.00203873598369011,0.00142382534409112,0.00305810397553517,0,0,0.000474608448030375,0.00101936799184506,0.00142382534409112,0.00101936799184506,0.000474608448030375,0.00101936799184506,0.000474608448030375,0,0.000474608448030375,0,0.000474608448030375,0,0,0.00101936799184506,0.00142382534409112,0,0.00142382534409112,0.00101936799184506,0,0,0,0.00305810397553517,0.000474608448030375,0.00203873598369011,0.000474608448030375,0,0.00332225913621262,0.00305810397553517,0,0.00101936799184506,0,0
"bias",0.00145208131655373,0,0,0,0,0,0,0,0.000484027105517909,0.000629128656810318,0.000968054211035818,0,0.000484027105517909,0,0.00435624394966118,0,0,0.000314564328405159,0.000484027105517909,0,0,0.000943692985215477,0.00145208131655373,0.00314564328405159,0,0,0.000968054211035818,0,0,0,0.00242013552758954,0,0.000484027105517909,0,0.000484027105517909,0.000943692985215477,0,0,0,0.00157282164202579,0,0,0,0,0,0.000314564328405159,0,0,0.00774443368828654,0,0,0,0.000484027105517909,0,0,0,0.00145208131655373,0.000314564328405159,0,0,0.00145208131655373,0.000629128656810318,0.00193610842207164,0,0.000484027105517909,0
"biased",0.000430015050526768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215007525263384,0,0.000215007525263384,0.00142857142857143,0.000215007525263384,0,0,0,0,0.000952380952380952,0,0,0.000215007525263384,0.000476190476190476,0,0,0.000215007525263384,0.000476190476190476,0,0,0,0,0,0,0.000430015050526768,0,0,0.000476190476190476,0,0,0,0.000476190476190476,0,0,0,0,0,0,0.000215007525263384,0,0,0,0,0,0,0,0.00107503762631692,0.00142857142857143,0,0.000952380952380952,0.000215007525263384,0
"bigger",0.000444839857651246,0,0,0,0.00311387900355872,0.000369276218611521,0,0,0.00177935943060498,0.000369276218611521,0,0,0,0,0.000889679715302491,0.000369276218611521,0.00133451957295374,0,0.00133451957295374,0.000738552437223043,0,0,0,0,0.00222419928825623,0,0,0,0,0,0,0.000369276218611521,0.000444839857651246,0,0,0,0.000889679715302491,0,0.000444839857651246,0.000369276218611521,0,0,0,0,0,0.000738552437223043,0,0,0,0,0,0,0,0,0,0,0,0.000738552437223043,0,0,0,0,0,0,0,0
"body",0.000518941359626362,0,0,0,0,0,0,0.000406834825061025,0,0,0.000518941359626362,0,0,0,0,0.000203417412530513,0,0,0,0,0.000518941359626362,0,0.00207576543850545,0,0,0,0,0,0,0,0.000518941359626362,0,0.000518941359626362,0,0,0,0.000518941359626362,0,0,0,0,0,0,0,0,0,0.00103788271925272,0,0,0,0,0,0,0,0.000518941359626362,0,0,0,0,0,0,0,0,0,0,0
"briefly",0.00520833333333333,0,0,0,0.00260416666666667,0,0,0,0,0.000419111483654652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419111483654652,0,0,0,0,0,0.00167644593461861,0.00260416666666667,0,0,0,0,0.000419111483654652,0,0,0,0,0,0,0,0.000419111483654652,0.00520833333333333,0.000419111483654652,0,0,0,0,0,0,0,0,0.00260416666666667,0,0,0,0,0
"calculated",0.00117233294255569,0,0,0.000931532370749884,0.000390777647518562,0.000465766185374942,0,0,0.000781555295037124,0.000465766185374942,0,0,0.00156311059007425,0,0,0,0.000390777647518562,0,0,0.00232883092687471,0,0,0,0,0,0,0,0,0.00156311059007425,0.00232883092687471,0,0,0.00156311059007425,0.000931532370749884,0.000781555295037124,0,0,0,0,0.000465766185374942,0.000390777647518562,0.000465766185374942,0,0.000465766185374942,0,0.000465766185374942,0,0.000465766185374942,0.000781555295037124,0.000931532370749884,0,0,0,0,0,0.000465766185374942,0,0.00139729855612483,0,0,0,0,0,0,0.00156311059007425,0.000931532370749884
"called",0.000486144871171609,0,0.000486144871171609,0.00109409190371991,0.00145843461351483,0.000364697301239971,0,0.000364697301239971,0,0.00109409190371991,0.00291686922702965,0.000364697301239971,0.000486144871171609,0.000364697301239971,0.00145843461351483,0,0,0,0,0,0,0.000364697301239971,0.00194457948468644,0,0.000486144871171609,0.000729394602479942,0.000972289742343218,0,0,0.000364697301239971,0.000486144871171609,0.000364697301239971,0.00291686922702965,0,0.000486144871171609,0.000364697301239971,0.000486144871171609,0.000729394602479942,0.000972289742343218,0,0,0,0.000486144871171609,0,0.000486144871171609,0,0,0.00145878920495988,0.000486144871171609,0.000729394602479942,0,0.000364697301239971,0.000486144871171609,0.000364697301239971,0.000486144871171609,0,0.000486144871171609,0,0.000972289742343218,0.000364697301239971,0,0,0,0.000364697301239971,0.000486144871171609,0.000364697301239971
"can",0.00420848170929103,0.00442477876106195,0.000647458724506313,0.0132743362831858,0.010359339592101,0.0139064475347661,0.00453221107154419,0.00632111251580278,0.00356102298478472,0.0189633375474083,0.00582712852055681,0.00948166877370417,0.00291356426027841,0.00695322376738306,0.00323729362253156,0,0.00258983489802525,0.011378002528445,0.00323729362253156,0.0151706700379267,0.00129491744901263,0,0.00161864681126578,0.00126422250316056,0.00874069278083522,0.00189633375474083,0.00194237617351894,0.0101137800252845,0.00615085788280997,0.00758533501896334,0.00938815150534154,0.011378002528445,0.00938815150534154,0.00884955752212389,0.00323729362253156,0.0164348925410872,0.00679831660731628,0.00505689001264223,0.00906442214308838,0.00695322376738306,0.00161864681126578,0.00505689001264223,0.000323729362253156,0.00126422250316056,0.00906442214308838,0.00695322376738306,0.00226610553577209,0.00505689001264223,0.0051796697960505,0.00126422250316056,0.010359339592101,0.00632111251580278,0.000323729362253156,0.00126422250316056,0.00420848170929103,0.00442477876106195,0.000971188086759469,0.00632111251580278,0.00291356426027841,0.00252844500632111,0.00388475234703788,0.00252844500632111,0.000647458724506313,0.00695322376738306,0.00776950469407575,0.0056890012642225
"carried",0.000283929585462805,0,0,0,0.00056785917092561,0,0,0,0,0,0,0,0,0,0.000283929585462805,0.00031328320802005,0,0.00093984962406015,0.00056785917092561,0,0,0,0,0,0,0,0,0,0,0.0006265664160401,0,0,0.00056785917092561,0,0,0,0,0.00031328320802005,0,0,0,0,0.00056785917092561,0.00031328320802005,0.000851788756388416,0.00031328320802005,0,0,0,0,0,0,0,0,0,0,0,0,0.000283929585462805,0.00031328320802005,0,0.00031328320802005,0,0.0012531328320802,0,0.00031328320802005
"carry",0.000241662638956017,0,0,0,0.000241662638956017,0,0,0,0.000241662638956017,0,0,0,0,0.000766283524904215,0,0,0,0,0,0,0,0,0,0,0,0.000766283524904215,0,0,0,0,0,0,0.000724987916868052,0,0,0,0,0,0.000241662638956017,0,0,0,0,0,0.000241662638956017,0,0,0,0.000241662638956017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"case",0.00158102766798419,0,0.00553359683794466,0.00843373493975904,0.00671936758893281,0.00421686746987952,0.00474308300395257,0.00180722891566265,0.000790513833992095,0.0126506024096386,0.00158102766798419,0.00180722891566265,0.00434782608695652,0.00301204819277108,0.00434782608695652,0,0.00237154150197628,0,0.00237154150197628,0.00240963855421687,0.000395256916996047,0.0036144578313253,0.000395256916996047,0.0036144578313253,0.00592885375494071,0.00120481927710843,0.00592885375494071,0.00240963855421687,0.00316205533596838,0.00120481927710843,0.00316205533596838,0.00481927710843374,0.00513833992094862,0.00120481927710843,0.00158102766798419,0.0174698795180723,0.00158102766798419,0.000602409638554217,0.00671936758893281,0.00240963855421687,0,0.00301204819277108,0.000395256916996047,0.00120481927710843,0.00118577075098814,0.00120481927710843,0.00237154150197628,0.0036144578313253,0.00276679841897233,0.00783132530120482,0.00592885375494071,0.00542168674698795,0.00118577075098814,0.000602409638554217,0.00197628458498024,0.00421686746987952,0.00237154150197628,0.00421686746987952,0.000395256916996047,0.00240963855421687,0.00118577075098814,0.00240963855421687,0.000790513833992095,0.0036144578313253,0,0.000602409638554217
"cases",0.00141442715700141,0.000691562932226833,0,0.000691562932226833,0,0.00103734439834025,0.00707213578500707,0.000691562932226833,0.000848656294200849,0,0,0,0,0.000345781466113416,0.000848656294200849,0,0.000282885431400283,0,0.000565770862800566,0,0.000848656294200849,0,0.000282885431400283,0,0,0.00103734439834025,0,0.0020746887966805,0.000282885431400283,0,0.00198019801980198,0.00138312586445367,0.00113154172560113,0.000345781466113416,0.00198019801980198,0.000345781466113416,0,0,0.000565770862800566,0,0,0,0,0.000345781466113416,0.000848656294200849,0.00103734439834025,0,0.000691562932226833,0.000565770862800566,0,0.000848656294200849,0.00138312586445367,0,0,0,0.00103734439834025,0,0.00103734439834025,0,0,0.000282885431400283,0.000345781466113416,0,0.00103734439834025,0,0
"caution",0.000399520575309628,0,0,0,0,0,0,0,0,0,0,0,0.000399520575309628,0,0,0,0.000399520575309628,0,0,0.00058173356602676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399520575309628,0,0,0,0,0,0,0,0,0.00029086678301338,0,0,0,0,0,0,0,0,0,0,0,0.00029086678301338,0,0,0.000399520575309628,0,0,0,0,0,0,0
"changed",0.00137741046831956,0,0.00275482093663912,0.001723395088324,0.00137741046831956,0.000430848772081,0.00137741046831956,0,0.00550964187327824,0,0,0,0,0,0,0,0.00137741046831956,0,0,0,0.00550964187327824,0,0.00137741046831956,0,0,0,0,0,0.00137741046831956,0.000430848772081,0.00137741046831956,0,0.00137741046831956,0.000861697544161999,0,0,0.00137741046831956,0.000861697544161999,0.00137741046831956,0,0,0,0.00137741046831956,0,0,0,0.00137741046831956,0,0,0,0.00275482093663912,0,0,0.000430848772081,0,0,0,0.000430848772081,0,0.000430848772081,0,0.000430848772081,0,0.000430848772081,0.00413223140495868,0.000861697544161999
"changes",0.000491642084562439,0.00111957008508733,0.000983284169124877,0.000447828034034931,0.000983284169124877,0.00403045230631438,0.000491642084562439,0.000223914017017465,0.00884955752212389,0.00134348410210479,0.00934119960668633,0.00179131213613972,0.00344149459193707,0,0,0,0.00196656833824975,0.000223914017017465,0.00294985250737463,0.00111957008508733,0.00196656833824975,0.000223914017017465,0,0,0.000491642084562439,0,0,0.000223914017017465,0.00196656833824975,0,0.00196656833824975,0.000895656068069861,0.00491642084562439,0.000895656068069861,0.000491642084562439,0.000895656068069861,0.000491642084562439,0.00156739811912226,0.00491642084562439,0.00134348410210479,0,0.00223914017017465,0,0.00223914017017465,0.000491642084562439,0.000895656068069861,0.00540806293018682,0.000895656068069861,0,0.000223914017017465,0.00344149459193707,0.000223914017017465,0,0.000895656068069861,0,0.000447828034034931,0,0.00179131213613972,0.000983284169124877,0.00179131213613972,0.000491642084562439,0.000223914017017465,0,0.000223914017017465,0.00540806293018682,0.000223914017017465
"chap",0.000190657769304099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190657769304099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"choice",0.000828500414250207,0,0,0,0.00165700082850041,0.000180701120346946,0.00248550124275062,0,0.00248550124275062,0.000180701120346946,0.000828500414250207,0,0.000828500414250207,0.000361402240693892,0.000828500414250207,0,0,0.000180701120346946,0.000828500414250207,0.00126490784242862,0,0.000180701120346946,0.00579950289975145,0.000903505601734731,0.000828500414250207,0,0.00165700082850041,0,0,0.000180701120346946,0,0.000361402240693892,0,0,0,0.000180701120346946,0,0,0.00248550124275062,0,0,0,0,0.000180701120346946,0,0,0.000828500414250207,0,0.000828500414250207,0.000361402240693892,0,0,0.000828500414250207,0,0,0.000903505601734731,0.000828500414250207,0.000180701120346946,0,0.000180701120346946,0,0,0,0,0.00165700082850041,0
"chosen",0.000699300699300699,0,0.0020979020979021,0,0.0020979020979021,0.000533475593491598,0.0027972027972028,0,0,0,0,0.000533475593491598,0,0,0.0013986013986014,0,0.000699300699300699,0,0,0.000533475593491598,0,0,0.0027972027972028,0,0.000699300699300699,0,0.0013986013986014,0,0.000699300699300699,0,0.000699300699300699,0,0.000699300699300699,0,0,0.000266737796745799,0,0,0.0020979020979021,0,0,0,0,0,0,0,0,0,0,0.000533475593491598,0,0,0,0,0.000699300699300699,0.0010669511869832,0,0.000266737796745799,0,0,0.000699300699300699,0,0,0,0,0
"cities",0.00309358081979892,0.0204460966542751,0.065738592420727,0.0678438661710037,0.0293890177880897,0.025092936802974,0.0610982211910286,0.0130111524163569,0.109048723897912,0.118029739776952,0.0703789636504254,0.0343866171003717,0.020108275328693,0.0130111524163569,0.0247486465583913,0.00278810408921933,0.0812064965197216,0.0548327137546468,0.0518174787316319,0.114312267657993,0.0479505027068832,0.0771375464684015,0.020108275328693,0.00371747211895911,0.0595514307811292,0.0102230483271375,0.0146945088940449,0.0659851301115242,0.0843000773395205,0.0473977695167286,0.0750193348801237,0.0176579925650558,0.08584686774942,0.136617100371747,0.00928074245939675,0.0473977695167286,0.0533642691415313,0.0371747211895911,0.0479505027068832,0.134758364312268,0.0177880897138438,0.0408921933085502,0.0378963650425367,0.0288104089219331,0.0734725444702243,0.0315985130111524,0.0162412993039443,0.0669144981412639,0.00773395204949729,0.0148698884758364,0.0479505027068832,0.0157992565055762,0.0255220417633411,0.00464684014869888,0.0378963650425367,0.0529739776951673,0.0348027842227378,0.0743494423791822,0.0448569218870843,0.0743494423791822,0.0533642691415313,0.0659851301115242,0.00309358081979892,0.04182156133829,0.178654292343387,0.0111524163568773
"city",0.00320139697322468,0.00832721038452119,0.0270663562281723,0.00465344109723243,0.00785797438882421,0.00538819495469018,0.00814901047729918,0.00661278471711976,0.0250291036088475,0.0526573597844722,0.0224097788125728,0.00220426157237326,0.00465657741559953,0.0112662258143522,0.0154249126891735,0.000979671809943669,0.0276484284051222,0.017879010531472,0.0209545983701979,0.0154298310066128,0.0090221187427241,0.00538819495469018,0.0122235157159488,0.000734753857457752,0.0206635622817229,0.00612294881214793,0.00232828870779977,0.0171442566740142,0.0139697322467986,0.0112662258143522,0.0293946449359721,0.0056331129071761,0.00756693830034924,0.0252265491060495,0.00291036088474971,0.00612294881214793,0.020372526193248,0.00514327700220426,0.00552968568102445,0.0213078618662748,0.0069848661233993,0.00636786676463385,0.010186263096624,0.00318393338231692,0.0133876600698487,0.00440852314474651,0.0139697322467986,0.00416360519226059,0.00349243306169965,0.0181239284839579,0.0209545983701979,0.00538819495469018,0.0139697322467986,0.00122458976242959,0.00931315483119907,0.00612294881214793,0.00989522700814901,0.0315944158706833,0.00960419091967404,0.0161645848640705,0.00873108265424913,0.0200832721038452,0.00378346915017462,0.0134704873867254,0.04976717112922,0.0139603232916973
"city’s",0.000334001336005344,0,0,0,0.000334001336005344,0,0,0,0,0,0.000334001336005344,0,0,0,0.000334001336005344,0,0,0.00177514792899408,0.00167000668002672,0.000887573964497041,0,0,0,0,0,0.00029585798816568,0.000334001336005344,0.000591715976331361,0,0.00029585798816568,0.00133600534402138,0,0,0.000887573964497041,0.000668002672010688,0.00029585798816568,0.000334001336005344,0.00029585798816568,0,0.00029585798816568,0,0,0,0,0.000334001336005344,0,0.000334001336005344,0,0,0,0.00100200400801603,0,0.000668002672010688,0,0,0.00029585798816568,0,0.000591715976331361,0,0.000591715976331361,0,0,0.000334001336005344,0,0.000334001336005344,0
